id,latitude,longitude,cluster
2634,39.728491,-104.987313,downtown
2635,39.744962,-104.957866,city_park
2636,39.73351,-104.988964,downtown
2637,39.750948,-104.989161,downtown
2638,39.682231,-104.968531,wash_park
2639,39.781999,-104.887138,central_park
2640,39.739576,-104.967385,city_park
2641,39.769897,-104.948459,city_park
2642,39.741979,-104.95816,city_park
2643,39.74727,-104.92849,city_park
2644,39.69344,-104.970839,wash_park
2645,39.851311,-104.690134,airport
2646,39.77183,-104.893904,central_park
2647,39.744655,-105.005928,downtown
2648,39.851434,-104.690046,airport
2649,39.72467,-104.98529,downtown
2650,39.719475,-105.00799,downtown
2651,39.722118,-104.968404,wash_park
2652,39.864827,-104.679727,airport
2653,39.865926,-104.682154,airport
2654,39.722545,-104.97979,downtown
2655,39.730757,-104.960537,downtown
2656,39.849743,-104.666784,airport
2657,39.759505,-104.968565,city_park
2658,39.727845,-105.005988,downtown
2659,39.749575,-104.974718,downtown
2660,39.765621,-104.87884,central_park
2661,39.772728,-104.885617,central_park
2662,39.735162,-105.004117,downtown
2663,39.855449,-104.680999,airport
2664,39.746108,-104.962642,city_park
2665,39.749577,-104.994478,downtown
2666,39.706372,-104.966153,wash_park
2667,39.739646,-104.999583,downtown
2668,39.760702,-104.875864,central_park
2669,39.860181,-104.679024,airport
2670,39.733411,-104.983587,downtown
2671,39.729411,-104.997312,downtown
2672,39.858961,-104.671179,airport
2673,39.718203,-104.96928,wash_park
2674,39.782474,-104.876662,central_park
2675,39.715708,-105.011601,downtown
2676,39.715308,-104.97562,wash_park
2677,39.730504,-104.985346,downtown
2678,39.790925,-104.885077,central_park
2679,39.76754,-104.895076,central_park
2680,39.733666,-104.981853,downtown
2681,39.724282,-104.985333,downtown
2682,39.709168,-104.974247,wash_park
2683,39.861605,-104.680824,airport
2684,39.85991,-104.684257,airport
2685,39.849948,-104.685153,airport
2686,39.759125,-104.92252,city_park
2687,39.773202,-104.88703,central_park
2688,39.76541,-104.948823,city_park
2689,39.726365,-104.984679,downtown
2690,39.744869,-104.958213,city_park
2691,39.769005,-104.966576,city_park
2692,39.78603,-104.90537,central_park
2693,39.703207,-104.962393,wash_park
2694,39.726277,-104.992264,downtown
2695,39.767271,-104.885183,central_park
2696,39.700259,-104.952982,wash_park
2697,39.752284,-104.960154,city_park
2698,39.759016,-104.943245,city_park
2699,39.743193,-104.970805,downtown
2700,39.865141,-104.666869,airport
2701,39.717294,-104.946676,wash_park
2702,39.773222,-104.893423,central_park
2703,39.718091,-104.9865,downtown
2704,39.747334,-104.979121,downtown
2705,39.717931,-104.960092,wash_park
2706,39.788009,-104.893505,central_park
2707,39.850088,-104.682879,airport
2708,39.704139,-104.981721,wash_park
2709,39.837878,-104.682661,airport
2710,39.70582,-104.964131,wash_park
2711,39.753118,-104.979827,downtown
2712,39.772332,-104.890959,central_park
2713,39.763007,-104.978726,city_park
2714,39.859674,-104.673655,airport
2715,39.764014,-104.982482,city_park
2716,39.729225,-104.976726,downtown
2717,39.691537,-104.972015,wash_park
2718,39.729362,-104.981179,downtown
2719,39.762701,-104.932345,city_park
2720,39.693969,-104.969986,wash_park
2721,39.865105,-104.659611,airport
2722,39.701063,-104.985517,wash_park
2723,39.744324,-104.990674,downtown
2724,39.769422,-104.898181,central_park
2725,39.689401,-104.969415,wash_park
2726,39.756939,-104.956277,city_park
2727,39.708979,-104.951102,wash_park
2728,39.703992,-104.973754,wash_park
2729,39.777487,-104.872482,central_park
2730,39.762603,-104.956724,city_park
2731,39.717581,-104.970849,wash_park
2732,39.725871,-105.023158,downtown
2733,39.695508,-104.960705,wash_park
2734,39.737022,-104.997761,downtown
2735,39.76834,-104.881065,central_park
2736,39.689174,-104.9805,wash_park
2737,39.702222,-104.982847,wash_park
2738,39.749217,-104.976215,downtown
2739,39.743506,-104.983654,downtown
2740,39.704875,-104.971619,wash_park
2741,39.69161,-104.978274,wash_park
2742,39.787203,-104.861468,central_park
2743,39.760427,-104.977966,city_park
2744,39.74541,-104.991521,downtown
2745,39.753581,-104.99245,downtown
2746,39.86989,-104.676886,airport
2747,39.755255,-104.953112,city_park
2748,39.738555,-104.982601,city_park
2749,39.845226,-104.660712,airport
2750,39.695571,-104.987467,wash_park
2751,39.767797,-104.8928,central_park
2752,39.852701,-104.669208,airport
2753,39.724368,-104.989092,downtown
2754,39.760909,-104.952743,city_park
2755,39.853644,-104.654072,airport
2756,39.709827,-104.957466,wash_park
2757,39.844197,-104.667375,airport
2758,39.75937,-104.980096,downtown
2759,39.712283,-104.949843,wash_park
2760,39.727562,-104.995433,downtown
2761,39.692934,-104.968958,wash_park
2762,39.85211,-104.694355,airport
2763,39.739688,-105.021458,downtown
2764,39.778206,-104.870291,central_park
2765,39.722295,-104.997563,downtown
2766,39.743889,-104.984396,downtown
2767,39.721158,-104.999267,downtown
2768,39.750984,-104.992093,downtown
2769,39.737918,-104.958468,city_park
2770,39.780956,-104.884995,central_park
2771,39.755155,-104.887555,central_park
2772,39.843759,-104.66836,airport
2773,39.827172,-104.678677,airport
2774,39.741334,-104.956958,city_park
2775,39.742323,-104.998294,downtown
2776,39.73339,-104.968708,downtown
2777,39.766911,-104.890012,central_park
2778,39.757649,-104.942902,city_park
2779,39.738894,-104.978537,downtown
2780,39.769126,-104.882061,central_park
2781,39.725463,-104.981946,downtown
2782,39.762673,-104.946639,city_park
2783,39.770354,-104.892416,central_park
2784,39.737806,-104.973575,city_park
2785,39.851047,-104.670351,airport
2786,39.770405,-104.883886,central_park
2787,39.860659,-104.670802,airport
2788,39.735675,-104.991627,downtown
2789,39.850236,-104.665494,airport
2790,39.744059,-104.9966,downtown
2791,39.720331,-104.968262,downtown
2792,39.766014,-104.938232,city_park
2793,39.738038,-105.000473,downtown
2794,39.692756,-104.96904,wash_park
2795,39.713399,-104.981374,wash_park
2796,39.860972,-104.678143,airport
2797,39.765426,-104.877938,central_park
2798,39.717069,-104.972952,wash_park
2799,39.86277,-104.68477,airport
2800,39.751184,-104.989441,downtown
2801,39.74604,-104.981949,downtown
2802,39.720199,-104.963709,wash_park
2803,39.770503,-104.893762,central_park
2804,39.854394,-104.681052,airport
2805,39.776042,-104.898522,central_park
2806,39.717773,-104.977757,downtown
2807,39.775841,-104.894423,central_park
2808,39.782163,-104.888974,central_park
2809,39.742634,-104.98768,downtown
2810,39.710651,-104.972448,wash_park
2811,39.738674,-105.00554,downtown
2812,39.766022,-104.976803,city_park
2813,39.731824,-104.95606,city_park
2814,39.712965,-104.958977,city_park
2815,39.76922,-104.896587,central_park
2816,39.870126,-104.68425,airport
2817,39.700115,-104.989092,wash_park
2818,39.737502,-105.019688,downtown
2819,39.713952,-104.980045,wash_park
2820,39.835909,-104.693079,airport
2821,39.865077,-104.683572,airport
2822,39.756234,-104.979865,downtown
2823,39.758019,-104.9587,city_park
2824,39.744571,-104.950795,city_park
2825,39.772518,-104.870064,central_park
2826,39.711224,-104.963173,wash_park
2827,39.742964,-104.971185,downtown
2828,39.857831,-104.66368,airport
2829,39.760856,-104.902548,central_park
2830,39.725703,-104.986472,downtown
2831,39.739475,-104.941937,city_park
2832,39.738583,-104.989331,downtown
2833,39.776154,-104.874663,central_park
2834,39.734997,-104.990048,downtown
2835,39.750925,-104.949925,city_park
2836,39.756171,-104.940449,city_park
2837,39.732524,-104.984115,downtown
2838,39.755551,-104.935037,city_park
2839,39.721483,-104.981661,downtown
2840,39.732728,-104.980122,downtown
2841,39.752569,-104.960801,city_park
2842,39.748899,-104.987292,downtown
2843,39.709804,-104.974134,wash_park
2844,39.724531,-104.987997,downtown
2845,39.728082,-104.983085,downtown
2846,39.703029,-104.980371,wash_park
2847,39.713695,-104.979583,wash_park
2848,39.777978,-104.89493,central_park
2849,39.740811,-104.988744,downtown
2850,39.722122,-104.9903,downtown
2851,39.735216,-105.000187,downtown
2852,39.771658,-104.89777,central_park
2853,39.722349,-104.988508,downtown
2854,39.746081,-104.978553,downtown
2855,39.741296,-105.014146,downtown
2856,39.772808,-104.862758,central_park
2857,39.734277,-105.011355,downtown
2858,39.698678,-104.970111,wash_park
2859,39.760579,-104.89423,central_park
2860,39.741085,-104.98782,downtown
2861,39.782013,-104.890451,central_park
2862,39.85882,-104.671601,airport
2863,39.743081,-104.93906,city_park
2864,39.733313,-104.978554,downtown
2865,39.742731,-104.963033,city_park
2866,39.737426,-104.979346,downtown
2867,39.746674,-104.951609,city_park
2868,39.754847,-104.98392,downtown
2869,39.717667,-104.985716,downtown
2870,39.74889,-104.963503,downtown
2871,39.746488,-104.949895,city_park
2872,39.720342,-104.997932,downtown
2873,39.738682,-105.001648,downtown
2874,39.695519,-104.972086,wash_park
2875,39.858546,-104.662257,airport
2876,39.783741,-104.870547,central_park
2877,39.720326,-105.003996,downtown
2878,39.86181,-104.656256,airport
2879,39.783711,-104.878158,central_park
2880,39.734536,-105.026146,downtown
2881,39.738653,-104.993832,downtown
2882,39.731951,-104.993156,downtown
2883,39.785683,-104.905813,central_park
2884,39.781117,-104.893029,central_park
2885,39.708172,-104.972387,wash_park
2886,39.758755,-104.960942,city_park
2887,39.726655,-105.001116,downtown
2888,39.7516,-104.985932,downtown
2889,39.699318,-104.9885,wash_park
2890,39.739938,-104.977239,city_park
2891,39.780938,-104.86775,central_park
2892,39.749857,-104.96694,city_park
2893,39.741577,-104.983813,downtown
2894,39.732446,-105.013601,downtown
2895,39.689925,-104.964799,wash_park
2896,39.745677,-104.947006,city_park
2897,39.6992,-104.972366,wash_park
2898,39.739409,-104.98692,downtown
2899,39.75624,-105.008648,downtown
2900,39.742821,-105.006952,downtown
2901,39.744705,-105.003591,downtown
2902,39.731364,-104.976913,downtown
2903,39.761545,-104.945628,city_park
2904,39.746212,-104.967106,city_park
2905,39.854548,-104.670024,airport
2906,39.708152,-104.977549,wash_park
2907,39.784357,-104.856307,central_park
2908,39.7652,-104.957771,city_park
2909,39.717985,-104.957686,wash_park
2910,39.736522,-104.974948,city_park
2911,39.838608,-104.680648,airport
2912,39.737645,-104.974568,downtown
2913,39.705106,-104.976979,wash_park
2914,39.737776,-105.001681,downtown
2915,39.777764,-104.880783,central_park
2916,39.743397,-104.996209,downtown
2917,39.746143,-104.972187,city_park
2918,39.742455,-104.983889,downtown
2919,39.745044,-104.957854,city_park
2920,39.739853,-104.96403,downtown
2921,39.782386,-104.876354,central_park
2922,39.709846,-104.985247,wash_park
2923,39.76656,-104.952085,city_park
2924,39.703159,-104.972829,wash_park
2925,39.744,-104.986962,downtown
2926,39.882053,-104.671053,airport
2927,39.785314,-104.872864,central_park
2928,39.737424,-104.998082,downtown
2929,39.737994,-104.960005,city_park
2930,39.736353,-104.984245,downtown
2931,39.734195,-105.006058,downtown
2932,39.741313,-104.995282,downtown
2933,39.720219,-104.991955,downtown
2934,39.741077,-104.991687,downtown
2935,39.756773,-104.941001,city_park
2936,39.746342,-104.998451,downtown
2937,39.774656,-104.890258,central_park
2938,39.742767,-104.986753,downtown
2939,39.763866,-104.872036,central_park
2940,39.759111,-105.002793,downtown
2941,39.76754,-104.889588,central_park
2942,39.735775,-104.965604,city_park
2943,39.734992,-104.999124,downtown
2944,39.702285,-104.965419,wash_park
2945,39.76026,-104.908711,central_park
2946,39.70404,-104.974643,wash_park
2947,39.744379,-104.993078,downtown
2948,39.851848,-104.662902,airport
2949,39.707527,-104.983352,wash_park
2950,39.716838,-105.004582,downtown
2951,39.76652,-104.969365,downtown
2952,39.73262,-104.98334,downtown
2953,39.744402,-104.96663,city_park
2954,39.695987,-104.951302,wash_park
2955,39.856368,-104.661205,airport
2956,39.735945,-104.958116,city_park
2957,39.695127,-104.959505,wash_park
2958,39.734426,-104.963674,city_park
2959,39.702873,-104.978409,wash_park
2960,39.741059,-104.990385,downtown
2961,39.877832,-104.680814,airport
2962,39.72784,-104.971375,downtown
2963,39.776011,-104.894099,central_park
2964,39.755351,-105.01584,downtown
2965,39.773384,-104.862516,central_park
2966,39.755776,-104.966921,downtown
2967,39.703341,-104.96807,wash_park
2968,39.761738,-104.871535,central_park
2969,39.87315,-104.663473,airport
2970,39.781863,-104.882843,central_park
2971,39.750686,-104.983051,downtown
2972,39.70874,-104.963846,wash_park
2973,39.704816,-104.988583,wash_park
2974,39.731494,-104.984555,downtown
2975,39.702227,-104.979288,wash_park
2976,39.741075,-104.992383,downtown
2977,39.703522,-104.970037,wash_park
2978,39.696289,-104.992178,wash_park
2979,39.866845,-104.697324,airport
2980,39.745348,-104.967189,city_park
2981,39.751169,-104.992749,downtown
2982,39.777375,-104.87914,central_park
2983,39.857337,-104.6662,airport
2984,39.687116,-104.978387,wash_park
2985,39.696502,-104.967951,wash_park
2986,39.8589,-104.68007,airport
2987,39.70102,-104.97629,wash_park
2988,39.751204,-104.982638,downtown
2989,39.713017,-104.968287,wash_park
2990,39.760364,-104.948544,city_park
2991,39.700402,-104.955836,wash_park
2992,39.863856,-104.671781,airport
2993,39.760672,-104.89112,central_park
2994,39.713336,-104.967047,wash_park
2995,39.781879,-104.8844,central_park
2996,39.733919,-104.985581,downtown
2997,39.700892,-105.002018,wash_park
2998,39.713372,-104.96295,wash_park
2999,39.719618,-104.957085,wash_park
3000,39.730823,-104.996432,downtown
3001,39.861051,-104.681662,airport
3002,39.71895,-104.984564,downtown
3003,39.735111,-105.01474,downtown
3004,39.695311,-104.98693,wash_park
3005,39.75094,-104.993573,downtown
3006,39.6916,-104.992544,wash_park
3007,39.741205,-105.000951,downtown
3008,39.754558,-104.965021,city_park
3009,39.773999,-104.896748,central_park
3010,39.736164,-104.993329,downtown
3011,39.731051,-105.000428,downtown
3012,39.717629,-104.951054,wash_park
3013,39.765109,-104.959057,city_park
3014,39.746404,-104.984495,downtown
3015,39.776781,-104.876738,central_park
3016,39.753322,-104.95099,city_park
3017,39.704435,-104.956429,wash_park
3018,39.749556,-105.002471,downtown
3019,39.74843,-104.979367,downtown
3020,39.745604,-104.999708,downtown
3021,39.777059,-104.888137,central_park
3022,39.761833,-104.97948,city_park
3023,39.743093,-104.967977,city_park
3024,39.749948,-105.003111,downtown
3025,39.845933,-104.6892,airport
3026,39.739747,-104.991666,downtown
3027,39.771017,-104.878186,central_park
3028,39.756889,-104.949734,city_park
3029,39.757322,-104.947551,city_park
3030,39.865152,-104.681579,airport
3031,39.736648,-105.016928,downtown
3032,39.773262,-104.892952,central_park
3033,39.725423,-104.953554,downtown
3034,39.744642,-104.968039,city_park
3035,39.744851,-104.988637,downtown
3036,39.742409,-104.963132,city_park
3037,39.731325,-104.997264,downtown
3038,39.765664,-104.875271,central_park
3039,39.766975,-104.946951,city_park
3040,39.76929,-104.893703,central_park
3041,39.859378,-104.67142,airport
3042,39.74328,-104.936927,city_park
3043,39.757797,-104.887769,central_park
3044,39.741335,-104.994923,downtown
3045,39.763358,-104.868189,central_park
3046,39.733112,-104.980148,downtown
3047,39.745781,-104.961585,city_park
3048,39.846705,-104.659108,airport
3049,39.765448,-104.953692,city_park
3050,39.86921,-104.665331,airport
3051,39.843002,-104.642236,airport
3052,39.771765,-104.904585,central_park
3053,39.745683,-104.97952,downtown
3054,39.742432,-104.994738,downtown
3055,39.76241,-104.876925,central_park
